order_id,customer_name,product,amount,region,timestamp
4190,Tracy Jones,Blouse,952.82,Oceania,2026-05-31 12:47:30.445546
4191,Jacob Wise,Skirt,346.59,North America,2026-05-31 12:47:30.456497
4192,Debra Todd,Jeans,923.56,Europe,2026-05-31 12:47:30.467045
4193,Thomas Dennis,Jeans,136.89,Africa,2026-05-31 12:47:30.477705
4194,Stacey Miller,Blouse,855.21,South America,2026-05-31 12:47:30.488215
4195,Latoya Mendoza,Hat,640.67,North America,2026-05-31 12:47:30.498747
4196,Ariel Lowery,Socks,470.54,South America,2026-05-31 12:47:30.509469
4197,Susan Green,Coat,683.64,North America,2026-05-31 12:47:30.520117
4198,Mr. Danny Saunders,Dress,726.83,Oceania,2026-05-31 12:47:30.530925
4199,Margaret Andrews,Skirt,857.67,Africa,2026-05-31 12:47:30.541991
4200,Amy Martinez,Shirt,225.15,Oceania,2026-05-31 12:47:30.553074
4201,Joshua Miller,Skirt,114.72,Asia,2026-05-31 12:47:30.564091
4202,Jessica Fernandez,Jeans,92.67,Asia,2026-05-31 12:47:30.575492
4203,Bryan Haas,Socks,799.15,North America,2026-05-31 12:47:30.587115
4204,Cynthia Pham,Dress,681.51,South America,2026-05-31 12:47:30.597810
4205,James Williams,Shirt,226.64,Europe,2026-05-31 12:47:30.608629
4206,Jacob Bentley,Jeans,174.53,Asia,2026-05-31 12:47:30.619462
4207,Dustin Keller,Shirt,296.56,South America,2026-05-31 12:47:30.630044
4208,Danielle Hatfield,Socks,323.09,South America,2026-05-31 12:47:30.640813
4209,Ralph Soto,Coat,681.48,Oceania,2026-05-31 12:47:30.651430
4210,Tina Lewis,Coat,121.9,Africa,2026-05-31 12:47:30.662066
4211,Sharon Patel,Coat,102.21,Africa,2026-05-31 12:47:30.672609
4212,Christian Hodge,Socks,737.9,Oceania,2026-05-31 12:47:30.683340
4213,Lindsay Garcia,Socks,271.01,Africa,2026-05-31 12:47:30.693980
4214,Sarah Taylor,Scarf,705.82,South America,2026-05-31 12:47:30.704989
4215,Brooke Martinez,Jeans,249.8,Oceania,2026-05-31 12:47:30.716023
4216,Shannon Wilson,Dress,27.51,South America,2026-05-31 12:47:30.727053
4217,Samuel Sanders,Hat,287.55,Oceania,2026-05-31 12:47:30.737805
4218,Bruce Roberts,Shirt,27.83,Oceania,2026-05-31 12:47:30.748514
4219,Evan Mendoza,Jeans,398.81,Oceania,2026-05-31 12:47:30.759544
4220,Zachary Walker,Dress,758.22,Africa,2026-05-31 12:47:30.770385
4221,Grant Oliver,Hat,561.75,Asia,2026-05-31 12:47:30.781124
4222,Jennifer Moore,Shirt,231.05,Asia,2026-05-31 12:47:30.791793
4223,Joel Kaiser,Scarf,815.25,Europe,2026-05-31 12:47:30.802681
4224,Tammy Willis,Hat,567.29,Europe,2026-05-31 12:47:30.813364
4225,Jack Shaffer,Shirt,383.18,Oceania,2026-05-31 12:47:30.823992
4226,Christina Garcia,Blouse,51.13,Europe,2026-05-31 12:47:30.834879
4227,Willie Peterson,Hat,962.0,Europe,2026-05-31 12:47:30.845687
4228,Anthony Myers,Hat,137.38,Africa,2026-05-31 12:47:30.856744
4229,Beth Cooper,Socks,505.02,Oceania,2026-05-31 12:47:30.867345
4230,Spencer Hall,Coat,826.54,Europe,2026-05-31 12:47:30.878322
4231,Amber James,Shirt,844.22,North America,2026-05-31 12:47:30.889006
4232,Leonard Wallace,Scarf,992.2,Europe,2026-05-31 12:47:30.899526
4233,Michael Murphy,Scarf,968.01,Africa,2026-05-31 12:47:30.910246
4234,Henry Thompson,Shirt,480.01,North America,2026-05-31 12:47:30.921028
4235,Paul Baker,Blouse,895.13,Asia,2026-05-31 12:47:30.931719
4236,Emily Williams,Gloves,574.93,South America,2026-05-31 12:47:30.942391
4237,David Wells,Shirt,760.83,Africa,2026-05-31 12:47:30.953089
4238,Cynthia Andersen,Shirt,629.49,Africa,2026-05-31 12:47:30.963626
4239,Mark Johnson,Skirt,76.26,South America,2026-05-31 12:47:30.974144
4240,Rebecca Brooks,Coat,795.5,Africa,2026-05-31 12:47:30.985205
4241,Carl Brewer,Skirt,379.65,South America,2026-05-31 12:47:30.996323
4242,Larry Garcia,Socks,972.98,South America,2026-05-31 12:47:31.006984
4243,Jack Peterson,Jeans,574.26,Oceania,2026-05-31 12:47:31.017935
4244,Adriana Graham,Skirt,13.16,Africa,2026-05-31 12:47:31.028963
4245,Tammy Pena,Scarf,660.29,Africa,2026-05-31 12:47:31.039726
4246,April Williams,Shirt,996.07,North America,2026-05-31 12:47:31.050673
4247,Briana Norman,Skirt,800.97,North America,2026-05-31 12:47:31.061594
4248,Ryan Pollard,Dress,49.57,Asia,2026-05-31 12:47:31.072474
4249,Terrance Cowan,Coat,147.09,South America,2026-05-31 12:47:31.083276
4250,Kayla Alexander,Scarf,981.12,Asia,2026-05-31 12:47:31.093876
4251,Jennifer Castro,Dress,393.49,Europe,2026-05-31 12:47:31.104693
4252,Anthony Gray,Jeans,345.77,Asia,2026-05-31 12:47:31.115371
4253,Jonathan Le,Blouse,200.26,Oceania,2026-05-31 12:47:31.125955
4254,Derek Smith,Hat,894.09,Asia,2026-05-31 12:47:31.136605
4255,Amber Jordan,Jeans,407.06,North America,2026-05-31 12:47:31.147566
4256,Alexander Robinson,Gloves,283.1,Oceania,2026-05-31 12:47:31.158121
4257,Anthony Walker,Hat,892.06,North America,2026-05-31 12:47:31.168748
4258,Jennifer Romero,Dress,441.74,Europe,2026-05-31 12:47:31.179343
4259,Jeremy Gilbert,Scarf,435.67,Africa,2026-05-31 12:47:31.190004
4260,Sarah Stone,Dress,17.74,Oceania,2026-05-31 12:47:31.200605
4261,David Terry,Coat,394.92,South America,2026-05-31 12:47:31.211165
4262,Yvonne Cook,Socks,53.06,Europe,2026-05-31 12:47:31.221728
4263,Morgan Randall,Dress,517.49,Africa,2026-05-31 12:47:31.232306
4264,Kelsey Miller,Shirt,90.68,Oceania,2026-05-31 12:47:31.242986
4265,Juan Davis,Coat,437.37,Oceania,2026-05-31 12:47:31.253701
4266,Ashley Mccullough,Coat,219.51,Europe,2026-05-31 12:47:31.264563
4267,Heather Frazier,Dress,590.46,Europe,2026-05-31 12:47:31.275244
4268,Dr. James Pope,Scarf,53.79,Oceania,2026-05-31 12:47:31.285810
4269,Diane Johnson,Coat,835.69,Europe,2026-05-31 12:47:31.296488
4270,Cassandra Jackson,Dress,611.56,North America,2026-05-31 12:47:31.307160
4271,Daniel Hernandez,Gloves,812.28,North America,2026-05-31 12:47:31.317985
4272,Stephanie Carter,Scarf,930.92,South America,2026-05-31 12:47:31.328476
4273,James Mccoy,Hat,740.92,Europe,2026-05-31 12:47:31.339378
4274,Amanda Wagner,Shirt,20.96,North America,2026-05-31 12:47:31.349923
4275,Heather Sullivan,Coat,601.09,Asia,2026-05-31 12:47:31.360489
4276,Tammy Woods,Gloves,252.3,Africa,2026-05-31 12:47:31.371060
4277,Felicia Collins,Jeans,87.93,Africa,2026-05-31 12:47:31.381635
4278,James Edwards,Hat,174.52,Europe,2026-05-31 12:47:31.392240
4279,John Burnett,Jeans,863.76,Asia,2026-05-31 12:47:31.402793
4280,Lucas Dickson,Scarf,629.76,Africa,2026-05-31 12:47:31.413478
4281,Katherine Phillips,Blouse,927.42,Asia,2026-05-31 12:47:31.424145
4282,Jeffrey Harvey,Blouse,334.16,Africa,2026-05-31 12:47:31.435106
4283,Michele Whitney,Coat,668.54,Asia,2026-05-31 12:47:31.445676
4284,Joseph Freeman,Jeans,776.58,South America,2026-05-31 12:47:31.456261
4285,Gina Kennedy,Dress,104.4,Africa,2026-05-31 12:47:31.466785
4286,Richard Mccarthy,Gloves,279.84,Africa,2026-05-31 12:47:31.477484
4287,Anthony Meza,Dress,441.39,North America,2026-05-31 12:47:31.488177
4288,Jon Thompson,Gloves,222.96,Europe,2026-05-31 12:47:31.498792
4289,Jeffrey Stuart,Scarf,172.21,Europe,2026-05-31 12:47:31.509497
4290,Lawrence Jones,Jeans,326.51,Asia,2026-05-31 12:47:31.520263
4291,Cassandra Thomas,Skirt,894.45,Oceania,2026-05-31 12:47:31.530797
4292,Christopher Williams,Gloves,33.35,North America,2026-05-31 12:47:31.541387
4293,Jennifer Rogers,Hat,654.65,North America,2026-05-31 12:47:31.552044
4294,Rachel Bishop,Coat,746.08,Oceania,2026-05-31 12:47:31.563034
4295,Jessica Hamilton,Shirt,552.21,Asia,2026-05-31 12:47:31.573768
4296,Jack Johnson,Hat,188.28,Oceania,2026-05-31 12:47:31.584367
4297,Christopher Sanders,Gloves,859.55,Europe,2026-05-31 12:47:31.594873
4298,Thomas Hart,Skirt,952.73,Asia,2026-05-31 12:47:31.605955
4299,Anthony Johnson,Scarf,656.66,Europe,2026-05-31 12:47:31.616791
4300,Holly Henry,Gloves,560.9,Africa,2026-05-31 12:47:31.627963
4301,Natalie Graves,Skirt,297.73,Oceania,2026-05-31 12:47:31.638875
4302,Bradley Orr,Coat,732.2,Africa,2026-05-31 12:47:31.649471
4303,Mr. Edward Mckay,Blouse,218.29,Europe,2026-05-31 12:47:31.660109
4304,Kelly Hernandez MD,Coat,621.59,North America,2026-05-31 12:47:31.670711
4305,Jonathan Preston,Shirt,965.69,South America,2026-05-31 12:47:31.681457
4306,Leslie Conley,Socks,718.08,Africa,2026-05-31 12:47:31.692043
4307,Christopher Bradford,Jeans,715.61,Europe,2026-05-31 12:47:31.702590
4308,Ronald Hunter,Blouse,84.01,Africa,2026-05-31 12:47:31.713273
4309,Sydney Norris,Gloves,83.76,South America,2026-05-31 12:47:31.723981
4310,Daniel Singh,Blouse,339.62,Asia,2026-05-31 12:47:31.734543
4311,Elizabeth Jones,Hat,754.02,Asia,2026-05-31 12:47:31.745120
4312,Joseph Carey,Blouse,206.52,Africa,2026-05-31 12:47:31.755726
4313,Andrew Ortega,Gloves,879.25,Africa,2026-05-31 12:47:31.766579
4314,Megan Mcdaniel,Socks,603.58,South America,2026-05-31 12:47:31.777164
4315,Lori Wagner,Skirt,713.91,North America,2026-05-31 12:47:31.788203
4316,Oscar Jones,Hat,195.23,Oceania,2026-05-31 12:47:31.798884
4317,Ryan Johnston,Coat,348.3,Asia,2026-05-31 12:47:31.809807
4318,Carlos Hale,Shirt,270.75,North America,2026-05-31 12:47:31.820659
4319,Jordan Hoffman,Blouse,183.71,North America,2026-05-31 12:47:31.831850
4320,Shane Rollins,Coat,532.28,Europe,2026-05-31 12:47:31.842839
4321,Vincent Hanson,Dress,989.3,North America,2026-05-31 12:47:31.853428
4322,Barbara Hoffman,Dress,332.07,Oceania,2026-05-31 12:47:31.864164
4323,Tammie Sims,Coat,525.96,Europe,2026-05-31 12:47:31.875111
4324,Daniel Kent,Socks,800.95,Europe,2026-05-31 12:47:31.886135
4325,Monica Schneider,Scarf,694.28,Oceania,2026-05-31 12:47:31.897219
4326,Roger Blackburn,Skirt,913.48,Oceania,2026-05-31 12:47:31.908290
4327,Kevin Mooney,Coat,987.65,South America,2026-05-31 12:47:31.919354
4328,Patrick Singh,Dress,906.06,Europe,2026-05-31 12:47:31.929958
4329,Ryan Stewart,Scarf,246.34,Asia,2026-05-31 12:47:31.940722
4330,Jennifer Burch,Socks,184.82,Asia,2026-05-31 12:47:31.951720
4331,Bryan Bauer,Socks,784.36,North America,2026-05-31 12:47:31.962717
4332,William Morgan,Shirt,413.61,Africa,2026-05-31 12:47:31.973431
4333,Eric Rodriguez,Jeans,444.85,Oceania,2026-05-31 12:47:31.984026
4334,Sheri Morris,Dress,884.03,South America,2026-05-31 12:47:31.994696
4335,Bobby Peters,Gloves,223.81,Asia,2026-05-31 12:47:32.005237
4336,Felicia Black,Blouse,112.31,Europe,2026-05-31 12:47:32.015926
4337,Matthew White,Socks,110.93,Africa,2026-05-31 12:47:32.026459
4338,Natasha Lopez,Shirt,796.59,Africa,2026-05-31 12:47:32.037407
4339,Bailey Perkins,Skirt,299.36,South America,2026-05-31 12:47:32.048099
4340,Doris Smith,Dress,595.77,Oceania,2026-05-31 12:47:32.058619
4341,Tammy Marshall,Blouse,500.89,Oceania,2026-05-31 12:47:32.069215
4342,Kathy Page,Coat,60.11,South America,2026-05-31 12:47:32.079986
4343,Tracy Carey,Shirt,884.04,Asia,2026-05-31 12:47:32.090616
4344,Brittney Cohen,Dress,599.54,Europe,2026-05-31 12:47:32.101403
4345,Jeff Kline,Dress,431.36,North America,2026-05-31 12:47:32.112059
4346,Wesley Mann,Shirt,114.39,Asia,2026-05-31 12:47:32.122698
4347,Jordan Brady,Socks,103.75,Europe,2026-05-31 12:47:32.133780
4348,Paul Ramos,Shirt,913.37,Oceania,2026-05-31 12:47:32.144933
4349,Kevin Green,Gloves,994.62,Asia,2026-05-31 12:47:32.155505
4350,Wyatt Lewis,Jeans,492.57,North America,2026-05-31 12:47:32.166196
4351,Hayley Stark,Scarf,557.92,Europe,2026-05-31 12:47:32.176795
4352,Christine Fernandez,Jeans,747.42,Africa,2026-05-31 12:47:32.187672
4353,Keith Miller,Hat,626.2,Asia,2026-05-31 12:47:32.198196
4354,Sarah Hayes,Dress,430.51,Oceania,2026-05-31 12:47:32.208814
4355,Christine Frank,Blouse,298.22,South America,2026-05-31 12:47:32.219341
4356,Megan Robinson,Hat,256.06,Asia,2026-05-31 12:47:32.229966
4357,Vicki Kelley,Gloves,131.1,North America,2026-05-31 12:47:32.240506
4358,Elijah Graham,Shirt,657.76,Oceania,2026-05-31 12:47:32.251132
4359,Sherry Perkins,Skirt,520.23,Europe,2026-05-31 12:47:32.262087
4360,Deborah Maynard,Socks,674.38,Europe,2026-05-31 12:47:32.273074
4361,Tiffany Lloyd,Skirt,920.44,North America,2026-05-31 12:47:32.283809
4362,Angela Smith,Coat,995.83,Oceania,2026-05-31 12:47:32.294489
4363,Matthew Lopez,Skirt,85.08,Asia,2026-05-31 12:47:32.305410
4364,Kevin Lewis,Gloves,145.68,Europe,2026-05-31 12:47:32.316187
4365,Matthew Nguyen,Blouse,450.34,North America,2026-05-31 12:47:32.326731
4366,Beth Wyatt,Hat,919.97,Oceania,2026-05-31 12:47:32.337261
4367,Heather Mcfarland,Skirt,283.6,Oceania,2026-05-31 12:47:32.347782
4368,Michael Nelson,Shirt,589.16,Africa,2026-05-31 12:47:32.358367
4369,Angela Williams,Scarf,729.95,Europe,2026-05-31 12:47:32.369401
4370,Laura Hood,Jeans,257.77,North America,2026-05-31 12:47:32.380477
4371,Lauren Nichols,Hat,844.92,Africa,2026-05-31 12:47:32.391344
4372,Alice Stewart,Gloves,157.15,Oceania,2026-05-31 12:47:32.402247
4373,Cody Schwartz,Coat,118.51,Asia,2026-05-31 12:47:32.412902
4374,Vanessa Snyder,Socks,769.09,North America,2026-05-31 12:47:32.423988
4375,Linda Bennett,Dress,944.24,Asia,2026-05-31 12:47:32.434681
4376,William Maldonado,Coat,29.29,South America,2026-05-31 12:47:32.445767
4377,Bryan Dunn MD,Scarf,118.76,South America,2026-05-31 12:47:32.456924
4378,Stacy Snow,Shirt,742.46,Oceania,2026-05-31 12:47:32.468153
4379,Jacqueline Lowe,Blouse,636.39,Asia,2026-05-31 12:47:32.479233
4380,Jennifer Johnson,Shirt,64.65,Europe,2026-05-31 12:47:32.490059
4381,Jeffery Alexander,Skirt,874.0,Asia,2026-05-31 12:47:32.501052
4382,Rhonda Reese,Jeans,834.68,Africa,2026-05-31 12:47:32.511734
4383,Robert Green,Socks,638.94,Africa,2026-05-31 12:47:32.522486
4384,Mr. James Holden,Skirt,666.29,North America,2026-05-31 12:47:32.533041
4385,Jeremy Brown,Dress,505.12,Europe,2026-05-31 12:47:32.543694
4386,Julia Robinson,Hat,917.02,Asia,2026-05-31 12:47:32.554769
4387,Hunter Myers,Gloves,210.86,Oceania,2026-05-31 12:47:32.565335
4388,Maria Hayden,Blouse,816.73,Europe,2026-05-31 12:47:32.575968
4389,Haley Young,Shirt,434.37,Asia,2026-05-31 12:47:32.586992
4390,Mary Peterson,Scarf,17.03,South America,2026-05-31 12:47:32.597898
4391,Jennifer Copeland,Socks,254.36,North America,2026-05-31 12:47:32.608962
4392,Rebecca Wilcox,Shirt,483.17,Africa,2026-05-31 12:47:32.619572
4393,Leslie Day,Socks,528.82,Europe,2026-05-31 12:47:32.630184
4394,Kimberly Marks,Blouse,817.42,Asia,2026-05-31 12:47:32.641462
4395,Patrick Cruz,Coat,950.93,Africa,2026-05-31 12:47:32.652443
4396,Shannon Nelson,Scarf,348.42,North America,2026-05-31 12:47:32.663446
4397,Kimberly Ritter,Hat,233.7,Europe,2026-05-31 12:47:32.674309
4398,Jeremiah Knapp,Coat,119.19,North America,2026-05-31 12:47:32.684918
4399,Brittany Manning,Coat,235.57,Oceania,2026-05-31 12:47:32.695643
4400,Melissa Edwards,Coat,257.26,North America,2026-05-31 12:47:32.706418
4401,Richard Raymond,Coat,261.4,Africa,2026-05-31 12:47:32.717344
4402,Mia Davis,Coat,624.41,North America,2026-05-31 12:47:32.728146
4403,Michael Santiago,Coat,57.57,South America,2026-05-31 12:47:32.738697
4404,Brian Chen,Gloves,16.4,Africa,2026-05-31 12:47:32.749264
4405,Susan Frederick,Blouse,771.26,Africa,2026-05-31 12:47:32.759986
4406,Eric Stone,Jeans,694.61,North America,2026-05-31 12:47:32.770992
4407,Sarah Howard,Socks,791.22,Asia,2026-05-31 12:47:32.781623
4408,Karen White,Gloves,718.24,South America,2026-05-31 12:47:32.792211
4409,Carrie Hernandez PhD,Dress,882.48,Asia,2026-05-31 12:47:32.802747
4410,Dennis Wallace,Blouse,827.59,Oceania,2026-05-31 12:47:32.813314
4411,Miguel Cooper,Jeans,666.75,Europe,2026-05-31 12:47:32.823897
4412,Brian Reese,Shirt,783.03,North America,2026-05-31 12:47:32.834492
4413,Joseph Little,Gloves,420.13,Europe,2026-05-31 12:47:32.845511
4414,Jonathan Espinoza,Hat,304.21,Asia,2026-05-31 12:47:32.856205
4415,Ricardo Ortiz,Hat,146.62,Oceania,2026-05-31 12:47:32.867072
4416,Jonathan Parker,Hat,891.1,Africa,2026-05-31 12:47:32.877722
4417,Sara Smith,Shirt,796.93,Asia,2026-05-31 12:47:32.888478
4418,Matthew Gordon,Jeans,796.9,Oceania,2026-05-31 12:47:32.899114
4419,Mathew Lopez,Coat,79.68,Europe,2026-05-31 12:47:32.910033
4420,Natasha Rice,Jeans,55.95,Oceania,2026-05-31 12:47:32.920654
4421,Isaac Dunlap,Skirt,362.6,North America,2026-05-31 12:47:32.931248
4422,Justin Holmes,Scarf,218.05,Oceania,2026-05-31 12:47:32.941970
4423,Teresa Smith,Socks,835.83,Europe,2026-05-31 12:47:32.952485
4424,Steve Collins,Hat,29.33,Africa,2026-05-31 12:47:32.962915
4425,James Anderson,Dress,135.77,South America,2026-05-31 12:47:32.973440
4426,Andrea Johnson,Hat,213.83,North America,2026-05-31 12:47:32.984208
4427,Amanda Hart,Shirt,244.91,Europe,2026-05-31 12:47:32.995014
4428,Tina Garrett,Gloves,623.33,Africa,2026-05-31 12:47:33.006131
4429,Mary Saunders,Gloves,939.06,Oceania,2026-05-31 12:47:33.016922
4430,Nicholas Douglas,Dress,140.26,Oceania,2026-05-31 12:47:33.028007
4431,Joseph Rodriguez,Socks,140.17,North America,2026-05-31 12:47:33.038706
4432,Leah Hall,Blouse,236.17,Asia,2026-05-31 12:47:33.049375
4433,Tabitha Brady,Skirt,714.67,Oceania,2026-05-31 12:47:33.060373
4434,Joseph Miller,Coat,630.85,Oceania,2026-05-31 12:47:33.071375
4435,Janice Anderson,Blouse,539.35,South America,2026-05-31 12:47:33.082035
4436,Adam Schwartz,Socks,205.15,Asia,2026-05-31 12:47:33.092803
4437,Dawn Cox,Scarf,274.29,South America,2026-05-31 12:47:33.103813
4438,Jessica Lopez,Hat,838.92,South America,2026-05-31 12:47:33.114355
4439,Maureen Oconnor,Blouse,211.28,Africa,2026-05-31 12:47:33.124963
4440,Amber Garrison,Socks,834.15,Asia,2026-05-31 12:47:33.135887
4441,Abigail Tran,Scarf,700.95,Africa,2026-05-31 12:47:33.146535
4442,Alexis Martinez,Jeans,899.46,Oceania,2026-05-31 12:47:33.157266
4443,Elizabeth Griffith,Skirt,446.58,Europe,2026-05-31 12:47:33.167970
4444,Joshua Harris,Jeans,903.26,Europe,2026-05-31 12:47:33.178927
4445,Melissa Lawson,Jeans,308.47,Asia,2026-05-31 12:47:33.189522
4446,John Edwards,Skirt,59.28,Asia,2026-05-31 12:47:33.200164
4447,Erica Jackson,Shirt,11.81,South America,2026-05-31 12:47:33.210798
4448,Brandon Carpenter,Dress,843.18,Oceania,2026-05-31 12:47:33.221391
4449,Matthew Chandler,Scarf,919.63,Asia,2026-05-31 12:47:33.232104
4450,Heather Wu,Scarf,404.61,North America,2026-05-31 12:47:33.242749
4451,Kelly Long,Jeans,281.6,North America,2026-05-31 12:47:33.253584
4452,Nathan Cunningham,Coat,97.06,North America,2026-05-31 12:47:33.264282
4453,Joseph Cooper,Jeans,339.91,North America,2026-05-31 12:47:33.275201
4454,Nicholas Martinez,Dress,315.55,South America,2026-05-31 12:47:33.285822
4455,Robert Benjamin,Gloves,735.6,South America,2026-05-31 12:47:33.296614
4456,Amy Reid,Dress,926.37,Africa,2026-05-31 12:47:33.307315
4457,Anthony Smith,Socks,328.27,South America,2026-05-31 12:47:33.317877
4458,Justin Chung,Jeans,382.49,Asia,2026-05-31 12:47:33.328669
4459,Stephanie Smith,Scarf,48.76,Africa,2026-05-31 12:47:33.339531
4460,Suzanne Keller,Socks,92.19,Asia,2026-05-31 12:47:33.350064
4461,Sara Smith,Blouse,910.15,Africa,2026-05-31 12:47:33.360583
4462,Robin Martin,Hat,601.61,Africa,2026-05-31 12:47:33.371135
4463,Courtney Williams,Jeans,376.26,North America,2026-05-31 12:47:33.381741
4464,David Knight,Dress,350.0,Asia,2026-05-31 12:47:33.392463
4465,Kendra Howard DVM,Hat,503.78,Asia,2026-05-31 12:47:33.403056
4466,Jennifer Larson,Scarf,706.7,Africa,2026-05-31 12:47:33.413670
4467,Richard Galvan,Coat,68.13,Europe,2026-05-31 12:47:33.424390
4468,Jeremy Phillips,Dress,132.73,Europe,2026-05-31 12:47:33.435231
4469,Rhonda Hunt,Hat,990.66,Oceania,2026-05-31 12:47:33.445766
4470,John Martinez,Hat,202.06,South America,2026-05-31 12:47:33.456410
4471,Tracy Williams,Socks,322.28,South America,2026-05-31 12:47:33.467107
4472,Melody Fields,Shirt,685.35,Oceania,2026-05-31 12:47:33.477940
4473,Nicole Warner,Shirt,516.14,Asia,2026-05-31 12:47:33.488734
4474,Melissa Carr,Dress,717.78,Asia,2026-05-31 12:47:33.499331
4475,Jacob Jones,Blouse,873.33,Oceania,2026-05-31 12:47:33.510333
4476,Melinda Lowery,Coat,768.33,South America,2026-05-31 12:47:33.520863
4477,Shannon Smith,Dress,371.21,South America,2026-05-31 12:47:33.531627
4478,Brian Richardson,Scarf,902.22,Europe,2026-05-31 12:47:33.542174
4479,Michael Brown,Gloves,822.33,North America,2026-05-31 12:47:33.552837
4480,Joseph Cook,Socks,497.56,Europe,2026-05-31 12:47:33.563639
4481,Gene Levy,Socks,364.61,Oceania,2026-05-31 12:47:33.574228
4482,William Jordan,Coat,611.59,South America,2026-05-31 12:47:33.584955
4483,Patrick Collier,Hat,509.89,Africa,2026-05-31 12:47:33.597417
4484,Jon Woods,Scarf,566.63,Europe,2026-05-31 12:47:33.608649
4485,Kevin Henderson,Dress,807.89,Oceania,2026-05-31 12:47:33.619878
4486,Daniel Montoya,Shirt,664.89,Asia,2026-05-31 12:47:33.631034
4487,Troy Rivera,Dress,410.75,North America,2026-05-31 12:47:33.642176
4488,Steven Dixon,Skirt,657.46,Europe,2026-05-31 12:47:33.653368
4489,Melissa Rogers,Skirt,483.18,North America,2026-05-31 12:47:33.665614
4490,Lance Sanchez,Blouse,726.16,South America,2026-05-31 12:47:33.677733
4491,Steven Landry,Skirt,258.45,South America,2026-05-31 12:47:33.688744
4492,David Watson,Blouse,389.85,Europe,2026-05-31 12:47:33.699306
4493,Michelle Harris,Shirt,761.93,Asia,2026-05-31 12:47:33.709959
4494,Casey Jackson,Blouse,377.39,North America,2026-05-31 12:47:33.720651
4495,Cody Mitchell,Scarf,401.84,Oceania,2026-05-31 12:47:33.731238
4496,Robert Ross,Scarf,16.74,Europe,2026-05-31 12:47:33.741927
4497,Michael King,Dress,630.37,South America,2026-05-31 12:47:33.752912
4498,Ashley Woods,Coat,891.18,Asia,2026-05-31 12:47:33.763491
4499,Kenneth Garcia,Jeans,879.41,Africa,2026-05-31 12:47:33.774778
4500,Kayla Hayes,Dress,84.67,Asia,2026-05-31 12:47:33.785696
4501,Rebecca Hawkins,Blouse,39.62,North America,2026-05-31 12:47:33.796658
4502,Robert Sparks,Hat,752.87,Asia,2026-05-31 12:47:33.807716
4503,Brad Kennedy,Dress,94.32,Europe,2026-05-31 12:47:33.818776
4504,Sandra Cook,Blouse,402.8,Europe,2026-05-31 12:47:33.829786
4505,James Snyder,Coat,164.79,Africa,2026-05-31 12:47:33.840418
4506,Jill Murphy,Gloves,283.87,Europe,2026-05-31 12:47:33.851509
4507,Roy Whitney,Gloves,913.22,Oceania,2026-05-31 12:47:33.862638
4508,Michael Jones,Jeans,613.87,North America,2026-05-31 12:47:33.873803
4509,Brianna Elliott,Skirt,685.94,South America,2026-05-31 12:47:33.885051
4510,Tabitha Shannon,Dress,658.4,Africa,2026-05-31 12:47:33.896162
4511,Mr. Christopher Guerra,Gloves,633.61,Europe,2026-05-31 12:47:33.907218
4512,Laura Marks,Blouse,966.81,Europe,2026-05-31 12:47:33.918363
4513,Heather Lewis,Hat,506.07,North America,2026-05-31 12:47:33.929352
4514,Deanna Miller,Socks,346.64,Europe,2026-05-31 12:47:33.940790
4515,James Hogan,Coat,694.74,Europe,2026-05-31 12:47:33.951925
4516,Christine Pacheco,Dress,486.56,Africa,2026-05-31 12:47:33.963033
4517,Curtis Robles,Shirt,991.1,North America,2026-05-31 12:47:33.974035
4518,Samantha Murillo,Scarf,317.57,Oceania,2026-05-31 12:47:33.984885
4519,Brandon Collier,Skirt,115.34,South America,2026-05-31 12:47:33.995926
4520,Danielle Santiago,Dress,958.58,Asia,2026-05-31 12:47:34.007060
4521,Nicole Moreno,Socks,924.6,North America,2026-05-31 12:47:34.018321
4522,Megan Carter,Socks,494.0,South America,2026-05-31 12:47:34.029152
4523,Deborah Jackson,Coat,156.48,Africa,2026-05-31 12:47:34.040017
4524,Alexis Strickland,Gloves,151.47,South America,2026-05-31 12:47:34.051059
4525,Mark Fisher,Hat,852.86,Africa,2026-05-31 12:47:34.062194
4526,Andrea Oliver,Shirt,321.7,Africa,2026-05-31 12:47:34.072913
4527,Erika Santana MD,Dress,214.99,Asia,2026-05-31 12:47:34.084022
4528,Thomas Walker,Coat,822.66,North America,2026-05-31 12:47:34.094670
4529,Nicholas Whitaker,Gloves,817.04,Europe,2026-05-31 12:47:34.105304
4530,Samantha Walker,Jeans,783.09,Europe,2026-05-31 12:47:34.116326
4531,Terry Johnson,Hat,187.84,Oceania,2026-05-31 12:47:34.128541
4532,Sharon Peters,Skirt,228.7,Asia,2026-05-31 12:47:34.140131
4533,Lindsay Williams,Jeans,917.48,Africa,2026-05-31 12:47:34.151234
4534,Justin Travis,Skirt,578.97,South America,2026-05-31 12:47:34.162269
4535,Charles Carlson,Skirt,722.67,Oceania,2026-05-31 12:47:34.172911
4536,Brian Garcia,Blouse,714.42,Africa,2026-05-31 12:47:34.183905
4537,Erin Jenkins,Dress,228.29,Europe,2026-05-31 12:47:34.194931
4538,Whitney Vasquez,Hat,663.46,Africa,2026-05-31 12:47:34.205984
4539,Susan Summers,Jeans,163.35,Asia,2026-05-31 12:47:34.217143
